pais,country_code,year,pib_per_capita_ppc,formacao_bruta_capital_fixo_percent_pib,matricula_ensino_secundario_percent,comercio_percent_pib,investimento_estrangeiro_direto_percent_pib,populacao_total,emprego_industria_percent_emprego_total,valor_agregado_industrial_percent_pib,wgi_control_corruption,wgi_gov_effectiveness,wgi_political_stability,wgi_regulatory_quality,wgi_rule_law,wgi_voice_accountability,icrg_qog,populacao_total_log,investimento_estrangeiro_direto_percent_pib_log,pib_per_capita_ppc_lag1,pib_per_capita_ppc_lag2,pib_per_capita_ppc_lag3,formacao_bruta_capital_fixo_percent_pib_lag1,formacao_bruta_capital_fixo_percent_pib_lag2,formacao_bruta_capital_fixo_percent_pib_lag3,matricula_ensino_secundario_percent_lag1,matricula_ensino_secundario_percent_lag2,matricula_ensino_secundario_percent_lag3,comercio_percent_pib_lag1,comercio_percent_pib_lag2,comercio_percent_pib_lag3,investimento_estrangeiro_direto_percent_pib_lag1,investimento_estrangeiro_direto_percent_pib_lag2,investimento_estrangeiro_direto_percent_pib_lag3,populacao_total_lag1,populacao_total_lag2,populacao_total_lag3,emprego_industria_percent_emprego_total_lag1,emprego_industria_percent_emprego_total_lag2,emprego_industria_percent_emprego_total_lag3,valor_agregado_industrial_percent_pib_lag1,valor_agregado_industrial_percent_pib_lag2,valor_agregado_industrial_percent_pib_lag3,wgi_control_corruption_lag1,wgi_control_corruption_lag2,wgi_control_corruption_lag3,wgi_gov_effectiveness_lag1,wgi_gov_effectiveness_lag2,wgi_gov_effectiveness_lag3,wgi_political_stability_lag1,wgi_political_stability_lag2,wgi_political_stability_lag3,wgi_regulatory_quality_lag1,wgi_regulatory_quality_lag2,wgi_regulatory_quality_lag3,wgi_rule_law_lag1,wgi_rule_law_lag2,wgi_rule_law_lag3,wgi_voice_accountability_lag1,wgi_voice_accountability_lag2,wgi_voice_accountability_lag3,icrg_qog_lag1,icrg_qog_lag2,icrg_qog_lag3,pib_per_capita_ppc_ma3,pib_per_capita_ppc_ma5,formacao_bruta_capital_fixo_percent_pib_ma3,formacao_bruta_capital_fixo_percent_pib_ma5,matricula_ensino_secundario_percent_ma3,matricula_ensino_secundario_percent_ma5,comercio_percent_pib_ma3,comercio_percent_pib_ma5,investimento_estrangeiro_direto_percent_pib_ma3,investimento_estrangeiro_direto_percent_pib_ma5,populacao_total_ma3,populacao_total_ma5,emprego_industria_percent_emprego_total_ma3,emprego_industria_percent_emprego_total_ma5,valor_agregado_industrial_percent_pib_ma3,valor_agregado_industrial_percent_pib_ma5,wgi_control_corruption_ma3,wgi_control_corruption_ma5,wgi_gov_effectiveness_ma3,wgi_gov_effectiveness_ma5,wgi_political_stability_ma3,wgi_political_stability_ma5,wgi_regulatory_quality_ma3,wgi_regulatory_quality_ma5,wgi_rule_law_ma3,wgi_rule_law_ma5,wgi_voice_accountability_ma3,wgi_voice_accountability_ma5,icrg_qog_ma3,icrg_qog_ma5,pib_per_capita_ppc_diff1,formacao_bruta_capital_fixo_percent_pib_diff1,matricula_ensino_secundario_percent_diff1,comercio_percent_pib_diff1,investimento_estrangeiro_direto_percent_pib_diff1,populacao_total_diff1,emprego_industria_percent_emprego_total_diff1,valor_agregado_industrial_percent_pib_diff1,wgi_control_corruption_diff1,wgi_gov_effectiveness_diff1,wgi_political_stability_diff1,wgi_regulatory_quality_diff1,wgi_rule_law_diff1,wgi_voice_accountability_diff1,icrg_qog_diff1,country_id
"Egypt, Arab Rep.",EGY,2023,16691.387399222,15.1318510349174,84.474862198776,40.4504007720031,2.48546398363597,114535772,29.199388245451,32.7344752545444,0.125,0.25,0.4375,0.4642856999999999,0.475,0.2643333,0.4699074074074074,18.55639776011072,3.729496240806699,16360.3907750364,15579.0160861551,15309.2359881702,18.0439910742748,16.285212588735,16.958684133537,81.8833487066739,81.8833487066739,79.6544750074231,36.9831048772713,29.8569734808122,32.1262555667523,2.39118080969079,1.20617861055665,1.52462948997172,112618250.0,110957008.0,109315124.0,28.6423937858317,28.3550846188215,28.4964384837714,32.7114314313038,31.1876357851451,32.3694442999707,0.125,0.125,0.125,0.25,0.25,0.25,0.5625,0.5625,0.5625,0.4285714,0.4285714,0.3928570999999999,0.475,0.475,0.4499999999999999,0.2643333,0.2643333,0.2643333,0.4861111111111111,0.4861111111111111,0.4861111111111111,16210.264753471167,15793.319698478681,16.4870182326424,17.03841524306196,82.74718653737459,81.16108650073987,35.763493043362196,36.108150370389936,2.02760780129447,2.086956468692398,112703676.66666667,110995862.4,28.732288883368067,28.65977348557768,32.21118082366443,32.965682236251425,0.125,0.15,0.25,0.25,0.5208333333333334,0.5375,0.4404761666666666,0.4142856999999999,0.475,0.4699999999999999,0.2643333,0.26519998,0.48070987654320985,0.480787037037037,330.9966241856,-2.9121400393574,2.591513492102095,3.467295894731798,0.09428317394518038,1917522.0,0.5569944596193004,0.023043823240598726,0.0,0.0,-0.125,0.03571429999999992,0.0,0.0,-0.01620370370370372,32
Eritrea,ERI,2009,6575.77541290499,9.26379597839317,51.8130187988281,27.9721416148149,4.9011804838025,2887885,12.6602374734026,21.8193391437224,0.25,0.25,0.5,0.0714286,0.175,0.077,0.4444444444444444,14.876035304531538,3.7858662666275222,6575.77541290499,6575.77541290499,6575.77541290499,12.7135404800139,12.6735754136609,13.6811165438244,51.3945808410645,50.1338500976562,53.1192588806152,30.5609500494496,34.5595595326375,45.2608460537354,2.82570036794966,0.546785999949131,1.26949256396085,2816327.0,2743222.0,2703502.0,12.6614216422935,12.6327456812127,12.6396195453574,25.9146824489119,19.1952082293037,18.1529072515031,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.0714286,0.0714286,0.0714286,0.175,0.1999999999999999,0.1999999999999999,0.077,0.1603332999999999,0.1603332999999999,0.4444444444444444,0.4444444444444444,0.4444444444444444,6575.77541290499,6575.77541290499,11.550303957355993,13.734293627299374,51.11381657918293,51.612169647216774,31.030883732300662,39.89190565448894,2.757888950567097,1.9346973934707656,2815811.3333333335,2762430.2,12.651468265636268,12.66281389469186,22.309743273979333,21.10890491567968,0.25,0.325,0.25,0.3,0.5,0.5,0.0714286,0.11547621999999999,0.18333333333333326,0.24999999999999994,0.10477776666666665,0.11993331999999994,0.4444444444444444,0.4444444444444444,0.0,-3.4497445016207315,0.4184379577635937,-2.5888084346347,2.0754801158528404,71558.0,-0.0011841688909015602,-4.095343305189502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
Eritrea,ERI,2010,6575.77541290499,12.3854014927083,51.5608596801758,37.4714654565691,5.72501513985957,2945186,12.9710900862286,21.8193391437224,0.25,0.25,0.4375,0.0714286,0.175,0.077,0.4444444444444444,14.895682870505256,3.8043858640898502,6575.77541290499,6575.77541290499,6575.77541290499,9.26379597839317,12.7135404800139,12.6735754136609,51.8130187988281,51.3945808410645,50.1338500976562,27.9721416148149,30.5609500494496,34.5595595326375,4.9011804838025,2.82570036794966,0.546785999949131,2887885.0,2816327.0,2743222.0,12.6602374734026,12.6614216422935,12.6327456812127,21.8193391437224,25.9146824489119,19.1952082293037,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.0714286,0.0714286,0.0714286,0.175,0.175,0.1999999999999999,0.077,0.077,0.1603332999999999,0.4444444444444444,0.4444444444444444,0.4444444444444444,6575.77541290499,6575.77541290499,11.454245983705126,12.143485981720133,51.5894864400228,51.60431365966796,32.00151904027786,35.1649925414413,4.483965330537243,3.053634911104342,2883132.6666666665,2819224.4,12.7642497339749,12.71302288569896,23.184453578785565,21.3802952434327,0.25,0.25,0.25,0.25,0.4791666666666667,0.4875,0.0714286,0.0714286,0.175,0.18499999999999997,0.077,0.11033331999999996,0.4444444444444444,0.4444444444444444,0.0,3.1216055143151316,-0.252159118652294,9.499323841754201,0.8238346560570697,57301.0,0.3108526128260003,0.0,0.0,0.0,-0.0625,0.0,0.0,0.0,0.0,33
Eritrea,ERI,2011,6575.77541290499,12.626317662696,51.8398818969727,47.3937901188684,1.8886183675912,2998485,13.0701119942448,21.8193391437224,0.25,0.25,0.4375,0.0714286,0.175,0.078,0.4444444444444444,14.913618052578634,3.7150653804661737,6575.77541290499,6575.77541290499,6575.77541290499,12.3854014927083,9.26379597839317,12.7135404800139,51.5608596801758,51.8130187988281,51.3945808410645,37.4714654565691,27.9721416148149,30.5609500494496,5.72501513985957,4.9011804838025,2.82570036794966,2945186.0,2887885.0,2816327.0,12.9710900862286,12.6602374734026,12.6614216422935,21.8193391437224,21.8193391437224,25.9146824489119,0.25,0.25,0.25,0.25,0.25,0.25,0.4375,0.5,0.5,0.0714286,0.0714286,0.0714286,0.175,0.175,0.175,0.077,0.077,0.077,0.4444444444444444,0.4444444444444444,0.4444444444444444,6575.77541290499,6575.77541290499,11.425171711265826,11.932526205494455,51.73792012532554,51.34843826293947,37.61246573008413,35.5915813544679,4.17160466375109,3.1774600718304127,2943852.0,2878221.0,12.900479851292,12.79912137547644,21.8193391437224,22.11358162187656,0.25,0.25,0.25,0.25,0.4583333333333333,0.475,0.0714286,0.0714286,0.175,0.17999999999999997,0.07733333333333332,0.09386665999999998,0.4444444444444444,0.4444444444444444,0.0,0.24091616998769894,0.2790222167968963,9.922324662299303,-3.83639677226837,53299.0,0.09902190801619959,0.0,0.0,0.0,0.0,0.0,0.0,0.0010000000000000009,0.0,33
Ethiopia,ETH,2018,2311.16511659606,34.1629551124182,33.9114221981431,31.1993689777881,4.03228222144798,112664152,7.14669553645701,27.3057073050799,0.25,0.25,0.25,0.25,0.425,0.2783333,0.4861111111111111,18.53992185387941,3.7659547353811273,2222.82824481382,2084.840556194,1957.41454187301,38.4439871569806,37.3487629699646,40.6712729848122,33.9114221981431,33.9114221981431,33.9114221981431,31.1036494929016,34.8990210816111,39.6561241449515,5.26039764214773,6.0502150951561,4.22926466080082,109666481.0,106718162.0,103867135.0,7.39245298643381,7.6405417588208,7.87829483700015,23.5819066692345,21.9325618536317,16.2977936386153,0.25,0.375,0.25,0.25,0.25,0.25,0.25,0.25,0.3125,0.25,0.1785714,0.1785714,0.425,0.3999999999999999,0.3999999999999999,0.2806667,0.2866667,0.2943332999999999,0.4861111111111111,0.4861111111111111,0.4861111111111111,2206.2779725346268,2079.528015445302,36.65190174645446,37.72414070558268,33.9114221981431,34.37300754000862,32.40067985076694,35.51984956942298,5.114298319583937,4.581570146048156,109682931.66666667,106806308.0,7.393230093903873,7.6403464304172175,24.273391942648697,20.51785879456396,0.2916666666666667,0.275,0.25,0.25,0.25,0.275,0.22619046666666667,0.20714284,0.4166666666666666,0.41,0.2818889,0.28613333999999996,0.4861111111111111,0.4861111111111111,88.33687178224,-4.281032044562394,0.0,0.0957194848865015,-1.2281154206997495,2997671.0,-0.24575744997680005,3.7238006358454,0.0,0.0,0.0,0.0,0.0,-0.0023333999999999855,0.0,34
Ethiopia,ETH,2019,2437.97046055952,35.2639756254811,33.9114221981431,28.8152939288346,2.77536541541531,115737383,6.89019604264211,24.8223642571985,0.25,0.25,0.25,0.25,0.425,0.2813333,0.5243055555555556,18.566834251469874,3.736431200559106,2311.16511659606,2222.82824481382,2084.840556194,34.1629551124182,38.4439871569806,37.3487629699646,33.9114221981431,33.9114221981431,33.9114221981431,31.1993689777881,31.1036494929016,34.8990210816111,4.03228222144798,5.26039764214773,6.0502150951561,112664152.0,109666481.0,106718162.0,7.14669553645701,7.39245298643381,7.6405417588208,27.3057073050799,23.5819066692345,21.9325618536317,0.25,0.25,0.375,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.1785714,0.425,0.425,0.3999999999999999,0.2783333,0.2806667,0.2866667,0.4861111111111111,0.4861111111111111,0.4861111111111111,2323.987940656467,2202.8437840072816,35.956972631626634,37.178190769931334,33.9114221981431,33.9114221981431,30.372770799841433,33.13469152521738,4.02268175967034,4.469505006993588,112689338.66666667,109730662.6,7.143114855177643,7.389636232270776,25.236659410504302,22.78806674475198,0.25,0.275,0.25,0.25,0.25,0.2625,0.25,0.22142855999999997,0.425,0.4149999999999999,0.2801111,0.28426666,0.49884259259259256,0.49375,126.80534396345956,1.101020513062899,0.0,-2.384075048953502,-1.2569168060326703,3073231.0,-0.2564994938148999,-2.483343047881398,0.0,0.0,0.0,0.0,0.0,0.0030000000000000027,0.038194444444444475,34
Ethiopia,ETH,2020,2516.54907642544,30.5789686594943,33.9114221981431,24.0061143401794,2.42792592797614,118917671,6.62580074870799,23.102295222549,0.25,0.25,0.0625,0.25,0.425,0.2793333,0.5555555555555556,18.593941979716885,3.7281140893361284,2437.97046055952,2311.16511659606,2222.82824481382,35.2639756254811,34.1629551124182,38.4439871569806,33.9114221981431,33.9114221981431,33.9114221981431,28.8152939288346,31.1993689777881,31.1036494929016,2.77536541541531,4.03228222144798,5.26039764214773,115737383.0,112664152.0,109666481.0,6.89019604264211,7.14669553645701,7.39245298643381,24.8223642571985,27.3057073050799,23.5819066692345,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.425,0.425,0.425,0.2813333,0.2783333,0.2806667,0.5243055555555556,0.4861111111111111,0.4861111111111111,2421.8948845270065,2314.670690917768,33.33529979913121,35.15972990486776,33.9114221981431,33.9114221981431,28.006925748934037,30.004689564262957,3.0785245216131436,4.109237260428652,115773068.66666667,112740769.8,6.887564109269036,7.139137414612344,25.0767889282758,24.14896706153872,0.25,0.275,0.25,0.25,0.1875,0.2125,0.25,0.23571428,0.425,0.41999999999999993,0.2796666333333333,0.28126666,0.5219907407407408,0.507638888888889,78.57861586592026,-4.685006965986801,0.0,-4.809179588655198,-0.34743948743916997,3180288.0,-0.2643952939341201,-1.7200690346495016,0.0,0.0,-0.1875,0.0,0.0,-0.0020000000000000018,0.03125,34
Ethiopia,ETH,2021,2588.41310215884,28.0252954109363,33.9114221981431,24.3450574647644,3.90520609771909,122138588,6.3072982108345,21.8500262615029,0.25,0.25,0.0,0.25,0.35,0.1933332999999999,0.5416666666666666,18.62066693337552,3.763009160520638,2516.54907642544,2437.97046055952,2311.16511659606,30.5789686594943,35.2639756254811,34.1629551124182,33.9114221981431,33.9114221981431,33.9114221981431,24.0061143401794,28.8152939288346,31.1993689777881,2.42792592797614,2.77536541541531,4.03228222144798,118917671.0,115737383.0,112664152.0,6.62580074870799,6.89019604264211,7.14669553645701,23.102295222549,24.8223642571985,27.3057073050799,0.25,0.25,0.25,0.25,0.25,0.25,0.0625,0.25,0.25,0.25,0.25,0.25,0.425,0.425,0.425,0.2793333,0.2813333,0.2783333,0.5555555555555556,0.5243055555555556,0.4861111111111111,2514.3108797146,2415.385200110736,31.289413231970567,33.2950363930621,33.9114221981431,33.9114221981431,25.7221552445928,27.89389684089362,3.0361658137035135,3.68023546094125,118931214.0,115824855.0,6.6077650007282,6.872488705015084,23.2582285804168,24.13245994311296,0.25,0.25,0.25,0.25,0.10416666666666667,0.1625,0.25,0.25,0.39999999999999997,0.41,0.2513333,0.26259997999999996,0.5405092592592592,0.51875,71.86402573340001,-2.553673248557999,0.0,0.338943124584997,1.4772801697429498,3220917.0,-0.31850253787348937,-1.2522689610460986,0.0,0.0,-0.0625,0.0,-0.07500000000000001,-0.0860000000000001,-0.01388888888888895,34
Ethiopia,ETH,2022,2655.59276743729,25.3422268254436,33.9114221981431,26.5954996967313,2.9803331590978,125384287,6.32590791161094,22.7175269590867,0.25,0.25,0.0,0.25,0.35,0.189,0.5277777777777778,18.646893883257192,3.7413055334972025,2588.41310215884,2516.54907642544,2437.97046055952,28.0252954109363,30.5789686594943,35.2639756254811,33.9114221981431,33.9114221981431,33.9114221981431,24.3450574647644,24.0061143401794,28.8152939288346,3.90520609771909,2.42792592797614,2.77536541541531,122138588.0,118917671.0,115737383.0,6.3072982108345,6.62580074870799,6.89019604264211,21.8500262615029,23.102295222549,24.8223642571985,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0625,0.25,0.25,0.25,0.25,0.35,0.425,0.425,0.1933332999999999,0.2793333,0.2813333,0.5416666666666666,0.5555555555555556,0.5243055555555556,2586.8516486738567,2501.93810463543,27.98216363195807,30.674684326754697,33.9114221981431,33.9114221981431,24.982223833891698,26.99226688165956,3.10448839493101,3.2242225643312645,122146848.66666667,118968416.2,6.419668957051144,6.65917969005051,22.55661614771287,23.959584001083403,0.25,0.25,0.25,0.25,0.020833333333333332,0.1125,0.25,0.25,0.37499999999999994,0.39499999999999996,0.2205555333333333,0.24426663999999998,0.5416666666666666,0.5270833333333333,67.1796652784501,-2.683068585492702,0.0,2.2504422319669004,-0.9248729386212897,3245699.0,0.018609700776439198,0.8675006975838002,0.0,0.0,0.0,0.0,0.0,-0.004333299999999901,-0.01388888888888884,34
Ethiopia,ETH,2023,2757.95923634026,22.1694039604718,33.9114221981431,20.5982015072652,2.40146315358044,128691692,6.36148510906765,24.483682223713,0.25,0.25,0.0625,0.25,0.35,0.1956667,0.5231481481481481,18.672930125028664,3.7274777714003986,2655.59276743729,2588.41310215884,2516.54907642544,25.3422268254436,28.0252954109363,30.5789686594943,33.9114221981431,33.9114221981431,33.9114221981431,26.5954996967313,24.3450574647644,24.0061143401794,2.9803331590978,3.90520609771909,2.42792592797614,125384287.0,122138588.0,118917671.0,6.32590791161094,6.3072982108345,6.62580074870799,22.7175269590867,21.8500262615029,23.102295222549,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0625,0.25,0.25,0.25,0.35,0.35,0.425,0.189,0.1933332999999999,0.2793333,0.5277777777777778,0.5416666666666666,0.5555555555555556,2667.3217019787967,2591.29692858427,25.17897539895057,28.275974096365424,33.9114221981431,33.9114221981431,23.846252889586964,24.87203338755498,3.0956674701324434,2.898058750757756,125404855.66666667,122173924.2,6.331563743837697,6.5021376045726385,23.017078481434197,23.39517898481002,0.25,0.25,0.25,0.25,0.020833333333333332,0.075,0.25,0.25,0.35,0.38,0.19266666666666662,0.22773332000000002,0.5308641975308642,0.5344907407407408,102.3664689029697,-3.172822864971799,0.0,-5.9972981894661,-0.5788700055173601,3307405.0,0.03557719745671051,1.766155264626299,0.0,0.0,0.0625,0.0,0.0,0.006666699999999998,-0.00462962962962965,34
Fiji,FJI,2018,13100.0959551236,21.8350400834961,92.0806759919252,68.6270739127592,8.40038118168196,917180,11.9299828262934,15.5373182374238,0.6666667,0.8333332999999999,0.8333332999999999,0.6111111,0.7222221999999999,0.585,0.4444444444444444,13.729060114531087,3.8622660968437668,12597.3274662764,11951.9196317982,11674.0633525272,21.8350400834961,21.8350400834961,21.8350400834961,89.18202295018,89.18202295018,87.836769819804,68.6270739127592,68.6270739127592,68.6270739127592,7.24021289135771,7.94325933214602,4.38599233241205,918759.0,919166.0,918578.0,11.8605387030021,11.7539214259324,12.4227739754542,15.6940487656539,16.2026860305427,15.1712702717256,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.7777778,0.8333332999999999,0.8333332999999999,0.6111111,0.6111111,0.6111111,0.6666667,0.6666667,0.6666667,0.585,0.564,0.569,0.4444444444444444,0.4444444444444444,0.4444444444444444,12549.781017732734,12101.343988287541,21.8350400834961,21.8350400834961,90.14824063076173,89.29329208009514,68.6270739127592,68.6270739127592,7.8612844683952305,7.1499140581130405,918368.3333333334,918253.6,11.848147651742634,12.2191466355482,15.811351011206801,15.523617810112281,0.6666667,0.6666667,0.7222222333333334,0.70000002,0.8148148000000001,0.8222221999999999,0.6111111,0.6111111,0.6851851999999999,0.6777778,0.578,0.5728,0.4444444444444444,0.4444444444444444,502.7684888471995,0.0,2.898653041745206,0.0,1.1601682903242496,-1579.0,0.06944412329130145,-0.15673052823009925,0.0,0.1666666,0.05555549999999998,0.0,0.05555549999999998,0.0,0.0,35
Fiji,FJI,2019,13056.3310937089,21.8350400834961,91.8760588497548,68.6270739127592,6.02971795135456,914899,11.8556470127107,17.0371781659464,0.6666667,0.8333332999999999,0.8333332999999999,0.6111111,0.8333332999999999,0.585,0.4444444444444444,13.726570048667627,3.811149545317894,13100.0959551236,12597.3274662764,11951.9196317982,21.8350400834961,21.8350400834961,21.8350400834961,92.0806759919252,89.18202295018,89.18202295018,68.6270739127592,68.6270739127592,68.6270739127592,8.40038118168196,7.24021289135771,7.94325933214602,917180.0,918759.0,919166.0,11.9299828262934,11.8605387030021,11.7539214259324,15.5373182374238,15.6940487656539,16.2026860305427,0.6666667,0.6666667,0.6666667,0.8333332999999999,0.6666667,0.6666667,0.8333332999999999,0.7777778,0.8333332999999999,0.6111111,0.6111111,0.6111111,0.7222221999999999,0.6666667,0.6666667,0.585,0.585,0.564,0.4444444444444444,0.4444444444444444,0.4444444444444444,12917.918171702966,12475.947499886859,21.8350400834961,21.8350400834961,91.04625259728668,90.0315101123688,68.6270739127592,68.6270739127592,7.223437341464744,6.79991273779046,916946.0,917716.4,11.882056180668734,11.964572788678561,16.089515056341366,15.92850029425848,0.6666667,0.6666667,0.7777777666666665,0.73333334,0.8148147999999998,0.8222222,0.6111111,0.6111111,0.7407407333333333,0.71111112,0.585,0.5776,0.4444444444444444,0.4444444444444444,-43.764861414698316,0.0,-0.20461714217040594,0.0,-2.3706632303273993,-2281.0,-0.07433581358270125,1.4998599285226,0.0,0.0,0.0,0.0,0.11111110000000002,0.0,0.0,35
Fiji,FJI,2020,10812.0355014178,21.8350400834961,91.541633605957,68.6270739127592,5.66217121930221,914963,11.6626328340103,18.7117601509417,0.6666667,0.8333332999999999,0.8333332999999999,0.6111111,0.8333332999999999,0.572,0.4444444444444444,13.726639999221357,3.802985169004895,13056.3310937089,13100.0959551236,12597.3274662764,21.8350400834961,21.8350400834961,21.8350400834961,91.8760588497548,92.0806759919252,89.18202295018,68.6270739127592,68.6270739127592,68.6270739127592,6.02971795135456,8.40038118168196,7.24021289135771,914899.0,917180.0,918759.0,11.8556470127107,11.9299828262934,11.8605387030021,17.0371781659464,15.5373182374238,15.6940487656539,0.6666667,0.6666667,0.6666667,0.8333332999999999,0.8333332999999999,0.6666667,0.8333332999999999,0.8333332999999999,0.7777778,0.6111111,0.6111111,0.6111111,0.8333332999999999,0.7222221999999999,0.6666667,0.585,0.585,0.585,0.4444444444444444,0.4444444444444444,0.4444444444444444,12322.820850083435,12303.541929664982,21.8350400834961,21.8350400834961,91.83278948254566,90.77248286959941,68.6270739127592,68.6270739127592,6.697423450779577,7.055148515168492,915680.6666666666,916993.4,11.816087557671466,11.812544560389778,17.0954188514373,16.6365982701017,0.6666667,0.6666667,0.8333332999999999,0.7666666599999999,0.8333332999999999,0.8222221999999999,0.6111111,0.6111111,0.7962962666666665,0.74444444,0.5806666666666666,0.5782,0.4444444444444444,0.4444444444444444,-2244.2955922911005,0.0,-0.3344252437977957,0.0,-0.3675467320523502,64.0,-0.19301417870040005,1.6745819849952994,0.0,0.0,0.0,0.0,0.0,-0.013000000000000012,0.0,35
Fiji,FJI,2021,10322.4279638854,21.8350400834961,93.95505855048,68.6270739127592,9.85590435372296,916711,11.7749980184184,18.1141496835627,0.6666667,0.8333332999999999,0.8333332999999999,0.6111111,0.8333332999999999,0.572,0.4444444444444444,13.728548634297264,3.8924029362592565,10812.0355014178,13056.3310937089,13100.0959551236,21.8350400834961,21.8350400834961,21.8350400834961,91.541633605957,91.8760588497548,92.0806759919252,68.6270739127592,68.6270739127592,68.6270739127592,5.66217121930221,6.02971795135456,8.40038118168196,914963.0,914899.0,917180.0,11.6626328340103,11.8556470127107,11.9299828262934,18.7117601509417,17.0371781659464,15.5373182374238,0.6666667,0.6666667,0.6666667,0.8333332999999999,0.8333332999999999,0.8333332999999999,0.8333332999999999,0.8333332999999999,0.8333332999999999,0.6111111,0.6111111,0.6111111,0.8333332999999999,0.8333332999999999,0.7222221999999999,0.572,0.585,0.585,0.4444444444444444,0.4444444444444444,0.4444444444444444,11396.931519670701,11977.64359608242,21.8350400834961,21.8350400834961,92.4575836687306,91.7270899896594,68.6270739127592,68.6270739127592,7.182597841459909,7.43767751948388,915524.3333333334,916502.4,11.764425955046468,11.81675987888698,17.954362666816934,17.0188910007057,0.6666667,0.6666667,0.8333332999999999,0.7999999799999999,0.8333332999999999,0.8222221999999999,0.6111111,0.6111111,0.8333332999999999,0.77777776,0.5763333333333334,0.5798,0.4444444444444444,0.4444444444444444,-489.6075375323999,0.0,2.413424944523001,0.0,4.193733134420749,1748.0,0.11236518440809995,-0.597610467378999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
Fiji,FJI,2022,12118.3182710082,21.8350400834961,95.3068339697491,68.6270739127592,2.08084502833913,919422,12.3771391022036,17.7938183842384,0.6666667,0.8333332999999999,0.8333332999999999,0.6111111,0.8333332999999999,0.572,0.4444444444444444,13.73150157835635,3.7197359155475302,10322.4279638854,10812.0355014178,13056.3310937089,21.8350400834961,21.8350400834961,21.8350400834961,93.95505855048,91.541633605957,91.8760588497548,68.6270739127592,68.6270739127592,68.6270739127592,9.85590435372296,5.66217121930221,6.02971795135456,916711.0,914963.0,914899.0,11.7749980184184,11.6626328340103,11.8556470127107,18.1141496835627,18.7117601509417,17.0371781659464,0.6666667,0.6666667,0.6666667,0.8333332999999999,0.8333332999999999,0.8333332999999999,0.8333332999999999,0.8333332999999999,0.8333332999999999,0.6111111,0.6111111,0.6111111,0.8333332999999999,0.8333332999999999,0.8333332999999999,0.572,0.572,0.585,0.4444444444444444,0.4444444444444444,0.4444444444444444,11084.260578770467,11881.84175702878,21.8350400834961,21.8350400834961,93.60117537539537,92.95205219357322,68.6270739127592,68.6270739127592,5.866306867121433,6.405803946880164,917032.0,916635.0,11.9382566515441,11.92007995872728,18.206576072914267,17.4388449244226,0.6666667,0.6666667,0.8333332999999999,0.8333332999999999,0.8333332999999999,0.8333332999999999,0.6111111,0.6111111,0.8333332999999999,0.8111110799999999,0.572,0.5771999999999999,0.4444444444444444,0.4444444444444444,1795.8903071227996,0.0,1.351775419269103,0.0,-7.775059325383829,2711.0,0.6021410837852006,-0.3203312993243017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
Fiji,FJI,2023,13194.8047570404,21.8350400834961,98.540177642079,68.6270739127592,1.65373894455648,924145,12.5827832790845,17.2796027005972,0.6666667,0.8333332999999999,0.8333332999999999,0.6111111,0.8333332999999999,0.572,0.4444444444444444,13.736625346799777,3.7093287394062333,12118.3182710082,10322.4279638854,10812.0355014178,21.8350400834961,21.8350400834961,21.8350400834961,95.3068339697491,93.95505855048,91.541633605957,68.6270739127592,68.6270739127592,68.6270739127592,2.08084502833913,9.85590435372296,5.66217121930221,919422.0,916711.0,914963.0,12.3771391022036,11.7749980184184,11.6626328340103,17.7938183842384,18.1141496835627,18.7117601509417,0.6666667,0.6666667,0.6666667,0.8333332999999999,0.8333332999999999,0.8333332999999999,0.8333332999999999,0.8333332999999999,0.8333332999999999,0.6111111,0.6111111,0.6111111,0.8333332999999999,0.8333332999999999,0.8333332999999999,0.572,0.572,0.572,0.4444444444444444,0.4444444444444444,0.4444444444444444,11878.516997311332,11900.78351741214,21.8350400834961,21.8350400834961,95.93402338743603,94.24395252360398,68.6270739127592,68.6270739127592,4.530162775539523,5.056475499455068,920092.6666666666,918028.0,12.244973466568831,12.050640049285501,17.729190256132767,17.787301817057276,0.6666667,0.6666667,0.8333332999999999,0.8333332999999999,0.8333332999999999,0.8333332999999999,0.6111111,0.6111111,0.8333332999999999,0.8333332999999999,0.572,0.5746,0.4444444444444444,0.4444444444444444,1076.4864860321995,0.0,3.2333436723298945,0.0,-0.42710608378265014,4723.0,0.20564417688090053,-0.5142156836412006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
