pais,country_code,year,pib_per_capita_ppc,formacao_bruta_capital_fixo_percent_pib,matricula_ensino_secundario_percent,comercio_percent_pib,investimento_estrangeiro_direto_percent_pib,populacao_total,emprego_industria_percent_emprego_total,valor_agregado_industrial_percent_pib,wgi_control_corruption,wgi_gov_effectiveness,wgi_political_stability,wgi_regulatory_quality,wgi_rule_law,wgi_voice_accountability,icrg_qog,populacao_total_log,investimento_estrangeiro_direto_percent_pib_log,pib_per_capita_ppc_lag1,pib_per_capita_ppc_lag2,pib_per_capita_ppc_lag3,formacao_bruta_capital_fixo_percent_pib_lag1,formacao_bruta_capital_fixo_percent_pib_lag2,formacao_bruta_capital_fixo_percent_pib_lag3,matricula_ensino_secundario_percent_lag1,matricula_ensino_secundario_percent_lag2,matricula_ensino_secundario_percent_lag3,comercio_percent_pib_lag1,comercio_percent_pib_lag2,comercio_percent_pib_lag3,investimento_estrangeiro_direto_percent_pib_lag1,investimento_estrangeiro_direto_percent_pib_lag2,investimento_estrangeiro_direto_percent_pib_lag3,populacao_total_lag1,populacao_total_lag2,populacao_total_lag3,emprego_industria_percent_emprego_total_lag1,emprego_industria_percent_emprego_total_lag2,emprego_industria_percent_emprego_total_lag3,valor_agregado_industrial_percent_pib_lag1,valor_agregado_industrial_percent_pib_lag2,valor_agregado_industrial_percent_pib_lag3,wgi_control_corruption_lag1,wgi_control_corruption_lag2,wgi_control_corruption_lag3,wgi_gov_effectiveness_lag1,wgi_gov_effectiveness_lag2,wgi_gov_effectiveness_lag3,wgi_political_stability_lag1,wgi_political_stability_lag2,wgi_political_stability_lag3,wgi_regulatory_quality_lag1,wgi_regulatory_quality_lag2,wgi_regulatory_quality_lag3,wgi_rule_law_lag1,wgi_rule_law_lag2,wgi_rule_law_lag3,wgi_voice_accountability_lag1,wgi_voice_accountability_lag2,wgi_voice_accountability_lag3,icrg_qog_lag1,icrg_qog_lag2,icrg_qog_lag3,pib_per_capita_ppc_ma3,pib_per_capita_ppc_ma5,formacao_bruta_capital_fixo_percent_pib_ma3,formacao_bruta_capital_fixo_percent_pib_ma5,matricula_ensino_secundario_percent_ma3,matricula_ensino_secundario_percent_ma5,comercio_percent_pib_ma3,comercio_percent_pib_ma5,investimento_estrangeiro_direto_percent_pib_ma3,investimento_estrangeiro_direto_percent_pib_ma5,populacao_total_ma3,populacao_total_ma5,emprego_industria_percent_emprego_total_ma3,emprego_industria_percent_emprego_total_ma5,valor_agregado_industrial_percent_pib_ma3,valor_agregado_industrial_percent_pib_ma5,wgi_control_corruption_ma3,wgi_control_corruption_ma5,wgi_gov_effectiveness_ma3,wgi_gov_effectiveness_ma5,wgi_political_stability_ma3,wgi_political_stability_ma5,wgi_regulatory_quality_ma3,wgi_regulatory_quality_ma5,wgi_rule_law_ma3,wgi_rule_law_ma5,wgi_voice_accountability_ma3,wgi_voice_accountability_ma5,icrg_qog_ma3,icrg_qog_ma5,pib_per_capita_ppc_diff1,formacao_bruta_capital_fixo_percent_pib_diff1,matricula_ensino_secundario_percent_diff1,comercio_percent_pib_diff1,investimento_estrangeiro_direto_percent_pib_diff1,populacao_total_diff1,emprego_industria_percent_emprego_total_diff1,valor_agregado_industrial_percent_pib_diff1,wgi_control_corruption_diff1,wgi_gov_effectiveness_diff1,wgi_political_stability_diff1,wgi_regulatory_quality_diff1,wgi_rule_law_diff1,wgi_voice_accountability_diff1,icrg_qog_diff1,country_id
Argentina,ARG,2009,25747.1976809995,15.581752639827,96.4056777954102,34.0571269054879,1.20643922647566,40854831,21.3553224451483,25.2842047993735,0.25,0.5,0.5,0.3214286,0.425,0.6376666999999999,0.5277777777777778,17.525535658688707,3.698312137659311,27658.4853446831,26850.6645932771,24877.2493922296,19.0101609779701,19.5160791570053,18.3311867225446,93.183219909668,92.1874084472656,92.4075775146484,40.4026733790382,40.945170618571,40.4334798719151,2.68990096507093,2.25129423568361,2.38106854489628,40424148.0,40016763.0,39622115.0,22.0818356602783,21.8987928729188,21.5732443105464,26.2724599395946,27.4152361334783,29.2032796652469,0.25,0.25,0.25,0.5,0.5,0.5,0.625,0.59375,0.5625,0.3214286,0.3035714,0.2857143,0.4499999999999999,0.4375,0.425,0.6376666999999999,0.6376666999999999,0.6376666999999999,0.5277777777777778,0.5277777777777778,0.5277777777777778,26752.115872986567,25679.20091809418,18.0359975916008,17.95806527849246,93.9254353841146,93.56431121826172,38.468323634365696,39.277944349127196,2.0492114757434,2.23561147732963,40431914.0,40026929.2,21.77865032611513,21.61036856494512,26.32396695748213,27.36029891632034,0.25,0.25,0.5,0.5,0.5729166666666666,0.58125,0.3154762,0.31785715999999997,0.4375,0.4325,0.6376666999999999,0.63513336,0.5277777777777778,0.5333333333333334,-1911.2876636836008,-3.4284083381430985,3.2224578857422017,-6.3455464735503,-1.48346173859527,430683.0,-0.7265132151300016,-0.9882551402210993,0.0,0.0,-0.125,0.0,-0.02499999999999991,0.0,0.0,3
Argentina,ARG,2010,28056.2570212342,16.6414661565525,99.0709991455078,34.9710132635696,2.67516171886535,41288694,21.5819580824783,25.2587762576722,0.25,0.5,0.5,0.3214286,0.425,0.6446666999999999,0.5277777777777778,17.536099291647133,3.7340395841742726,25747.1976809995,27658.4853446831,26850.6645932771,15.581752639827,19.0101609779701,19.5160791570053,96.4056777954102,93.183219909668,92.1874084472656,34.0571269054879,40.4026733790382,40.945170618571,1.20643922647566,2.68990096507093,2.25129423568361,40854831.0,40424148.0,40016763.0,21.3553224451483,22.0818356602783,21.8987928729188,25.2842047993735,26.2724599395946,27.4152361334783,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.625,0.59375,0.3214286,0.3214286,0.3035714,0.425,0.4499999999999999,0.4375,0.6376666999999999,0.6376666999999999,0.6376666999999999,0.5277777777777778,0.5277777777777778,0.5277777777777778,27153.980015638936,26637.9708064847,17.077793258116532,17.8161291307799,96.219965616862,94.6509765625,36.476937849365235,38.161892807716356,2.19050063680398,2.2407729381983663,40855891.0,40441310.2,21.673038729301634,21.698230674274022,25.605146998880098,26.6867913590731,0.25,0.25,0.5,0.5,0.5416666666666666,0.55625,0.3214286,0.3107143,0.4333333333333333,0.4325,0.6400000333333332,0.6390666999999999,0.5277777777777778,0.5277777777777778,2309.0593402347004,1.0597135167255,2.6653213500975994,0.9138863580817045,1.46872249238969,433863.0,0.22663563733000203,-0.025428541701302265,0.0,0.0,0.0,0.0,0.0,0.007000000000000006,0.0,3
Argentina,ARG,2011,29425.7593876084,17.2482847013515,100.884559631348,35.2061549999644,2.04465997872008,41730660,22.3936079441824,25.2126976058843,0.25,0.5,0.4375,0.3214286,0.425,0.6446666999999999,0.5277777777777778,17.546746692365602,3.7188583916989404,28056.2570212342,25747.1976809995,27658.4853446831,16.6414661565525,15.581752639827,19.0101609779701,99.0709991455078,96.4056777954102,93.183219909668,34.9710132635696,34.0571269054879,40.4026733790382,2.67516171886535,1.20643922647566,2.68990096507093,41288694.0,40854831.0,40424148.0,21.5819580824783,21.3553224451483,22.0818356602783,25.2587762576722,25.2842047993735,26.2724599395946,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.625,0.3214286,0.3214286,0.3214286,0.425,0.425,0.4499999999999999,0.6446666999999999,0.6376666999999999,0.6376666999999999,0.5277777777777778,0.5277777777777778,0.5277777777777778,27743.071363280702,27547.67280556046,16.490501165910334,17.59954872654128,98.78707885742199,96.3463729858399,34.74476505634063,37.11642783332622,1.9754203080203634,2.173491224963126,41291395.0,40863019.2,21.776962823936334,21.86230340100122,25.251892887643333,25.88867494720058,0.25,0.25,0.5,0.5,0.4791666666666667,0.53125,0.3214286,0.31785716,0.425,0.43249999999999994,0.6423333666666665,0.6404666999999999,0.5277777777777778,0.5277777777777778,1369.5023663741995,0.6068185447990011,1.813560485840199,0.23514173639479452,-0.6305017401452702,441966.0,0.8116498617040975,-0.04607865178789794,0.0,0.0,-0.0625,0.0,0.0,0.0,0.0,3
Argentina,ARG,2012,28825.9666865361,15.8575254186347,102.709991455078,30.5265423717108,2.80667189982932,42161721,22.1242387014808,24.4290570649122,0.125,0.5,0.4375,0.25,0.3999999999999999,0.6446666999999999,0.5046296296296297,17.557023305765547,3.7371772383688286,29425.7593876084,28056.2570212342,25747.1976809995,17.2482847013515,16.6414661565525,15.581752639827,100.884559631348,99.0709991455078,96.4056777954102,35.2061549999644,34.9710132635696,34.0571269054879,2.04465997872008,2.67516171886535,1.20643922647566,41730660.0,41288694.0,40854831.0,22.3936079441824,21.5819580824783,21.3553224451483,25.2126976058843,25.2587762576722,25.2842047993735,0.25,0.25,0.25,0.5,0.5,0.5,0.4375,0.5,0.5,0.3214286,0.3214286,0.3214286,0.425,0.425,0.425,0.6446666999999999,0.6446666999999999,0.6376666999999999,0.5277777777777778,0.5277777777777778,0.5277777777777778,28769.32769845957,27942.73322421226,16.582425425512902,16.867837978867158,100.88851674397792,98.4508895874024,33.5679035450816,35.032702183954186,2.50883119913825,2.284566757792268,41727025.0,41292010.8,22.03326824271383,21.907392566713618,24.966843642822898,25.291439133487362,0.20833333333333334,0.225,0.5,0.5,0.4583333333333333,0.5,0.2976190666666667,0.30714288,0.4166666666666667,0.425,0.6446666999999999,0.6418666999999999,0.5200617283950617,0.5231481481481481,-599.7927010722997,-1.390759282716802,1.8254318237299998,-4.679612628253597,0.7620119211092402,431061.0,-0.26936924270160034,-0.783640540972101,-0.125,0.0,0.0,-0.07142860000000001,-0.025000000000000078,0.0,-0.02314814814814814,3
Argentina,ARG,2013,29227.6601818437,16.2895111851898,104.540863037109,29.3339290021037,1.77920553648531,42582455,22.4740954383685,24.0058814423072,0.125,0.5,0.4375,0.25,0.3999999999999999,0.6446666999999999,0.4722222222222221,17.566952895428013,3.712397200492552,28825.9666865361,29425.7593876084,28056.2570212342,15.8575254186347,17.2482847013515,16.6414661565525,102.709991455078,100.884559631348,99.0709991455078,30.5265423717108,35.2061549999644,34.9710132635696,2.80667189982932,2.04465997872008,2.67516171886535,42161721.0,41730660.0,41288694.0,22.1242387014808,22.3936079441824,21.5819580824783,24.4290570649122,25.2126976058843,25.2587762576722,0.125,0.25,0.25,0.5,0.5,0.5,0.4375,0.4375,0.5,0.25,0.3214286,0.3214286,0.3999999999999999,0.425,0.425,0.6446666999999999,0.6446666999999999,0.6446666999999999,0.5046296296296297,0.5277777777777778,0.5277777777777778,29159.795418662732,28256.56819164438,16.465107101725334,16.323708020311102,102.71180470784499,100.72241821289059,31.6888754579263,32.81895330856728,2.2101791383449036,2.102427672075144,42158278.666666664,41723672.2,22.330647361343903,21.98584452233166,24.549212037701235,24.838123434029878,0.16666666666666666,0.2,0.5,0.5,0.4375,0.4625,0.2738095333333333,0.29285716,0.4083333333333332,0.4149999999999999,0.6446666999999999,0.6432667,0.5015432098765432,0.5120370370370371,401.69349530760155,0.43198576655509946,1.8308715820310084,-1.1926133696070984,-1.02746636334401,420734.0,0.3498567368877019,-0.42317562260500097,0.0,0.0,0.0,0.0,0.0,0.0,-0.03240740740740755,3
Argentina,ARG,2014,28200.8152571318,15.9799540764527,106.038902282715,28.4067936452275,0.962406650325519,43024071,22.7948760583105,24.2773944936602,0.125,0.5,0.4375,0.25,0.3999999999999999,0.6446666999999999,0.4722222222222221,17.57727033097395,3.692250263657863,29227.6601818437,28825.9666865361,29425.7593876084,16.2895111851898,15.8575254186347,17.2482847013515,104.540863037109,102.709991455078,100.884559631348,29.3339290021037,30.5265423717108,35.2061549999644,1.77920553648531,2.80667189982932,2.04465997872008,42582455.0,42161721.0,41730660.0,22.4740954383685,22.1242387014808,22.3936079441824,24.0058814423072,24.4290570649122,25.2126976058843,0.125,0.125,0.25,0.5,0.5,0.5,0.4375,0.4375,0.4375,0.25,0.25,0.3214286,0.3999999999999999,0.3999999999999999,0.425,0.6446666999999999,0.6446666999999999,0.6446666999999999,0.4722222222222221,0.5046296296296297,0.5277777777777778,28751.480708503866,28747.29170687084,16.042330226759066,16.403348307636243,104.42991892496734,102.64906311035156,29.422421673014,31.688886656515194,1.8494280288800498,2.0536211568451157,42589415.666666664,42157520.2,22.464403399386597,22.2737552449641,24.23744433362653,24.636761372887218,0.125,0.175,0.5,0.5,0.4375,0.45,0.25,0.27857144,0.3999999999999999,0.41,0.6446666999999999,0.6446666999999999,0.48302469135802467,0.500925925925926,-1026.8449247119024,-0.3095571087370992,1.4980392456059946,-0.9271353568762031,-0.8167988861597911,441616.0,0.32078061994199913,0.27151305135300063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Argentina,ARG,2015,28669.2061336796,15.5647450770354,107.504867553711,22.4862260889792,1.97713461784426,43477012,22.3689252873984,23.153056135905,0.125,0.5,0.5,0.25,0.425,0.6506666999999999,0.4722222222222221,17.58774291960538,3.71721877162902,28200.8152571318,29227.6601818437,28825.9666865361,15.9799540764527,16.2895111851898,15.8575254186347,106.038902282715,104.540863037109,102.709991455078,28.4067936452275,29.3339290021037,30.5265423717108,0.962406650325519,1.77920553648531,2.80667189982932,43024071.0,42582455.0,42161721.0,22.7948760583105,22.4740954383685,22.1242387014808,24.2773944936602,24.0058814423072,24.4290570649122,0.125,0.125,0.125,0.5,0.5,0.5,0.4375,0.4375,0.4375,0.25,0.25,0.25,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.6446666999999999,0.6446666999999999,0.6446666999999999,0.4722222222222221,0.4722222222222221,0.5046296296296297,28699.227190885034,28869.881529359922,15.944736779559298,16.18800409173282,106.02821095784499,104.3358367919922,26.742316245436797,29.19192922159712,1.5729156015516963,1.9140157366408979,43027846.0,42595183.8,22.545965594692472,22.43114868594812,23.812110690624134,24.21561734853378,0.125,0.15,0.5,0.5,0.4583333333333333,0.45,0.25,0.26428572,0.40833333333333327,0.41,0.6466666999999999,0.6458666999999998,0.4722222222222221,0.4898148148148147,468.3908765478009,-0.41520899941729894,1.4659652709959943,-5.920567556248297,1.0147279675187408,452941.0,-0.4259507709120989,-1.1243383577551995,0.0,0.0,0.0625,0.0,0.025000000000000078,0.006000000000000005,0.0,3
Argentina,ARG,2016,27802.1057201498,14.2723627542237,109.598327636719,26.0938878488799,0.584748941173009,43900313,21.5725405836968,22.0541072112108,0.375,0.5,0.5,0.3928570999999999,0.5499999999999999,0.6486666999999999,0.4722222222222221,17.59743203063941,3.682796042010293,28669.2061336796,28200.8152571318,29227.6601818437,15.5647450770354,15.9799540764527,16.2895111851898,107.504867553711,106.038902282715,104.540863037109,22.4862260889792,28.4067936452275,29.3339290021037,1.97713461784426,0.962406650325519,1.77920553648531,43477012.0,43024071.0,42582455.0,22.3689252873984,22.7948760583105,22.4740954383685,23.153056135905,24.2773944936602,24.0058814423072,0.125,0.125,0.125,0.5,0.5,0.5,0.5,0.4375,0.4375,0.25,0.25,0.25,0.425,0.3999999999999999,0.3999999999999999,0.6506666999999999,0.6446666999999999,0.6446666999999999,0.4722222222222221,0.4722222222222221,0.4722222222222221,28224.0423703204,28545.1507958682,15.272353969237267,15.592819702307258,107.71403249104833,106.0785903930664,25.66230252769553,27.36947579138022,1.1747634031142626,1.6220335291314836,43467132.0,43029114.4,22.2454473098019,22.266935213851,23.16151928025867,23.58389926959908,0.20833333333333334,0.175,0.5,0.5,0.4791666666666667,0.4625,0.2976190333333333,0.27857141999999996,0.45833333333333326,0.43499999999999994,0.6480000333333332,0.6466666999999999,0.4722222222222221,0.47870370370370363,-867.100413529799,-1.2923823228117008,2.0934600830080115,3.6076617599006973,-1.392385676671251,423301.0,-0.7963847037016016,-1.0989489246942021,0.25,0.0,0.0,0.1428570999999999,0.12499999999999994,-0.0020000000000000018,0.0,3
Argentina,ARG,2017,28334.904184742,15.1621987548244,110.377799987793,25.2896011376779,1.78936504083806,44288894,21.1329975687179,21.782123219335,0.375,0.5,0.625,0.4642856999999999,0.5499999999999999,0.6486666999999999,0.4722222222222221,17.60624452638968,3.7126452538083337,27802.1057201498,28669.2061336796,28200.8152571318,14.2723627542237,15.5647450770354,15.9799540764527,109.598327636719,107.504867553711,106.038902282715,26.0938878488799,22.4862260889792,28.4067936452275,0.584748941173009,1.97713461784426,0.962406650325519,43900313.0,43477012.0,43024071.0,21.5725405836968,22.3689252873984,22.7948760583105,22.0541072112108,23.153056135905,24.2773944936602,0.375,0.125,0.125,0.5,0.5,0.5,0.5,0.5,0.4375,0.3928570999999999,0.25,0.25,0.5499999999999999,0.425,0.3999999999999999,0.6486666999999999,0.6506666999999999,0.6446666999999999,0.4722222222222221,0.4722222222222221,0.4722222222222221,28268.7386795238,28446.938295509382,14.999768862027834,15.4537543695452,109.16033172607433,107.6121520996094,24.623238358512335,26.32208754457364,1.4504161999517764,1.4185721573332315,43888739.666666664,43454549.0,21.691487813271035,22.06868698729842,22.329762188816932,23.05451250048364,0.2916666666666667,0.225,0.5,0.5,0.5416666666666666,0.5,0.3690476,0.3214285599999999,0.5083333333333333,0.46499999999999997,0.6493333666666666,0.6474666999999998,0.4722222222222221,0.4722222222222221,532.7984645922006,0.8898360006007007,0.7794723510739914,-0.8042867112019998,1.204616099665051,388581.0,-0.4395430149788986,-0.2719839918757998,0.0,0.0,0.125,0.07142860000000001,0.0,0.0,0.0,3
Armenia,ARM,1998,4211.51276778797,16.215975968932,68.4525375366211,71.8424518815414,12.2707797402698,3208401,14.6838510943541,27.8270946139077,0.3333333,0.25,0.8232322999999999,0.3636363999999999,0.8333332999999999,0.6666667,0.3703703703703704,14.981283551838382,3.940482815151818,3717.33576522762,,,17.8845109452511,,,82.2040481567383,,,79.2295601199241,,,1.10020924585916,,,3278735.0,,,14.7784214533327,,,27.8270946139077,,,0.375,,,0.5,,,0.375,,,0.4583333,,,0.5,,,0.375,,,0.3703703703703704,,,3964.424266507795,3964.424266507795,17.05024345709155,17.05024345709155,75.32829284667969,75.32829284667969,75.53600600073275,75.53600600073275,6.68549449306448,6.68549449306448,3243568.0,3243568.0,14.7311362738434,14.7311362738434,27.8270946139077,27.8270946139077,0.35416665,0.35416665,0.375,0.375,0.59911615,0.59911615,0.41098484999999996,0.41098484999999996,0.66666665,0.66666665,0.52083335,0.52083335,0.3703703703703704,0.3703703703703704,494.17700256035005,-1.6685349763191013,-13.751510620117202,-7.387108238382709,11.17057049441064,-70334.0,-0.09457035897859889,0.0,-0.0416667,-0.25,0.4482322999999999,-0.09469690000000008,0.33333329999999994,0.29166669999999995,0.0,4
Armenia,ARM,1999,4406.96706718618,16.4195691760111,71.0547409057617,70.5604791440404,6.61258080861414,3167286,14.6712846596869,27.8270946139077,0.3333333,0.25,0.76262625,0.31818185,0.66666665,0.6666667,0.3703703703703704,14.968385943454633,3.8239616383242048,4211.51276778797,3717.33576522762,,16.215975968932,17.8845109452511,,68.4525375366211,82.2040481567383,,71.8424518815414,79.2295601199241,,12.2707797402698,1.10020924585916,,3208401.0,3278735.0,,14.6838510943541,14.7784214533327,,27.8270946139077,27.8270946139077,,0.3333333,0.375,,0.25,0.5,,0.8232322999999999,0.375,,0.3636363999999999,0.4583333,,0.8333332999999999,0.5,,0.6666667,0.375,,0.3703703703703704,0.3703703703703704,,4111.93853340059,4111.93853340059,16.840018696731402,16.840018696731402,73.90377553304036,73.90377553304036,73.87749704850197,73.87749704850197,6.661189931581034,6.661189931581034,3218140.6666666665,3218140.6666666665,14.711185735791233,14.711185735791233,27.8270946139077,27.8270946139077,0.34722220000000004,0.34722220000000004,0.3333333333333333,0.3333333333333333,0.6536195166666666,0.6536195166666666,0.3800505166666666,0.3800505166666666,0.6666666499999999,0.6666666499999999,0.5694444666666666,0.5694444666666666,0.3703703703703704,0.3703703703703704,195.45429939821042,0.203593207079102,2.602203369140611,-1.2819727375009933,-5.65819893165566,-41115.0,-0.012566434667199644,0.0,0.0,0.0,-0.06060604999999997,-0.04545454999999993,-0.16666664999999992,0.0,0.0,4
Armenia,ARM,2000,4589.00825039977,21.7140001491266,86.0512008666992,72.2333302273367,5.45043315573561,3221100,14.6502558624509,27.8270946139077,0.3333333,0.25,0.7020202,0.2727273,0.5,0.6666667,0.3611111111111111,14.985233784543238,3.798251357160348,4406.96706718618,4211.51276778797,3717.33576522762,16.4195691760111,16.215975968932,17.8845109452511,71.0547409057617,68.4525375366211,82.2040481567383,70.5604791440404,71.8424518815414,79.2295601199241,6.61258080861414,12.2707797402698,1.10020924585916,3167286.0,3208401.0,3278735.0,14.6712846596869,14.6838510943541,14.7784214533327,27.8270946139077,27.8270946139077,27.8270946139077,0.3333333,0.3333333,0.375,0.25,0.25,0.5,0.76262625,0.8232322999999999,0.375,0.31818185,0.3636363999999999,0.4583333,0.66666665,0.8333332999999999,0.5,0.6666667,0.6666667,0.375,0.3703703703703704,0.3703703703703704,0.3703703703703704,4402.496028457973,4231.205962650385,18.116515098023232,18.058514059830202,75.18615976969402,76.94063186645508,71.54542041763949,73.46645534321064,8.111264568206517,6.358500737619678,3198929.0,3218880.5,14.668463872163969,14.69595326745615,27.8270946139077,27.8270946139077,0.3333333,0.343749975,0.25,0.3125,0.76262625,0.6657196875,0.31818184999999993,0.35321971249999995,0.6666666499999999,0.6249999875,0.6666667,0.593750025,0.36728395061728397,0.3680555555555556,182.04118321358965,5.2944309731154995,14.9964599609375,1.672851083296294,-1.1621476528785308,53814.0,-0.02102879723600104,0.0,0.0,0.0,-0.06060604999999997,-0.04545454999999998,-0.16666665000000003,0.0,-0.0092592592592593,4
Armenia,ARM,2001,5044.11647826468,20.8374465760359,86.7833099365234,69.8642663925336,3.29806741743693,3211800,14.7064906738869,27.8270946139077,0.29166665,0.25,0.70075755,0.4667208,0.51785715,0.64583335,0.3587962962962963,14.98234239696137,3.7488149126662424,4589.00825039977,4406.96706718618,4211.51276778797,21.7140001491266,16.4195691760111,16.215975968932,86.0512008666992,71.0547409057617,68.4525375366211,72.2333302273367,70.5604791440404,71.8424518815414,5.45043315573561,6.61258080861414,12.2707797402698,3221100.0,3167286.0,3208401.0,14.6502558624509,14.6712846596869,14.6838510943541,27.8270946139077,27.8270946139077,27.8270946139077,0.3333333,0.3333333,0.3333333,0.25,0.25,0.25,0.7020202,0.76262625,0.8232322999999999,0.2727273,0.31818185,0.3636363999999999,0.5,0.66666665,0.8333332999999999,0.6666667,0.6666667,0.6666667,0.3611111111111111,0.3703703703703704,0.3703703703703704,4680.030598616878,4393.788065773244,19.6570053003912,18.614300563071343,81.29641723632811,78.90916748046874,70.88602525463689,72.74601755307523,5.12036046059556,5.746414073583128,3200062.0,3217464.4,14.676010398674899,14.698060748742302,27.8270946139077,27.8270946139077,0.3194444166666666,0.33333331,0.25,0.3,0.7218013333333332,0.6727272599999999,0.35254331666666666,0.37591992999999996,0.5615079333333334,0.60357142,0.65972225,0.6041666899999999,0.3634259259259259,0.3662037037037037,455.1082278649101,-0.8765535730906997,0.7321090698241903,-2.3690638348031,-2.1523657382986796,-9300.0,0.05623481143600095,0.0,-0.04166664999999997,0.0,-0.0012626500000000318,0.19399349999999999,0.01785714999999999,-0.020833349999999973,-0.002314814814814825,4
Armenia,ARM,2002,5731.35346609213,24.8429527013295,86.7833099365234,73.9845018432309,4.65949974895044,3199800,14.8202930529705,27.8270946139077,0.25,0.25,0.6994948999999999,0.6607143,0.5357143,0.625,0.3333333333333333,14.978599178336232,3.7803676344443087,5044.11647826468,4589.00825039977,4406.96706718618,20.8374465760359,21.7140001491266,16.4195691760111,86.7833099365234,86.0512008666992,71.0547409057617,69.8642663925336,72.2333302273367,70.5604791440404,3.29806741743693,5.45043315573561,6.61258080861414,3211800.0,3221100.0,3167286.0,14.7064906738869,14.6502558624509,14.6712846596869,27.8270946139077,27.8270946139077,27.8270946139077,0.29166665,0.3333333,0.3333333,0.25,0.25,0.25,0.70075755,0.7020202,0.76262625,0.4667208,0.2727273,0.31818185,0.51785715,0.5,0.66666665,0.64583335,0.6666667,0.6666667,0.3587962962962963,0.3611111111111111,0.3703703703703704,5121.492731585527,4796.591605946146,22.464799808830666,20.00598891428702,86.53927357991533,79.82501983642575,72.02736615436707,71.6970058977366,4.46933344070766,6.458272174201385,3210900.0,3201677.4,14.725679863102767,14.706435068669862,27.8270946139077,27.8270946139077,0.29166665,0.30833330999999997,0.25,0.25,0.70075755,0.73762624,0.4667208,0.41639613,0.5178571500000001,0.61071428,0.64583335,0.6541666899999999,0.35108024691358025,0.3587962962962963,687.2369878274494,4.0055061252936,0.0,4.120235450697308,1.3614323315135097,-12000.0,0.1138023790835998,0.0,-0.04166665000000003,0.0,-0.0012626500000000318,0.19399349999999999,0.01785714999999999,-0.020833349999999973,-0.025462962962962965,4
Armenia,ARM,2003,6569.26023440631,27.0867619077105,86.7833099365234,80.0513676022426,4.37657009672654,3182500,14.906275220298,27.8270946139077,0.25,0.25,0.8055555999999999,0.6607143,0.5357143,0.5,0.3333333333333333,14.973177923632031,3.7738918691750447,5731.35346609213,5044.11647826468,4589.00825039977,24.8429527013295,20.8374465760359,21.7140001491266,86.7833099365234,86.7833099365234,86.0512008666992,73.9845018432309,69.8642663925336,72.2333302273367,4.65949974895044,3.29806741743693,5.45043315573561,3199800.0,3211800.0,3221100.0,14.8202930529705,14.7064906738869,14.6502558624509,27.8270946139077,27.8270946139077,27.8270946139077,0.25,0.29166665,0.3333333,0.25,0.25,0.25,0.6994948999999999,0.70075755,0.7020202,0.6607143,0.4667208,0.2727273,0.5357143,0.51785715,0.5,0.625,0.64583335,0.6666667,0.3333333333333333,0.3587962962962963,0.3611111111111111,5781.576726254373,5268.141099269814,24.255720395025303,22.18014610204272,86.7833099365234,83.49117431640623,74.63337861266903,73.33878904187684,4.111379087704637,4.879430245492732,3198033.3333333335,3196497.2,14.8110196490518,14.75091989385864,27.8270946139077,27.8270946139077,0.2638888833333333,0.29166664999999997,0.25,0.25,0.7352693499999999,0.7340909,0.5960498,0.47581171,0.5297619166666667,0.55119048,0.5902777833333334,0.6208333500000001,0.34182098765432095,0.3513888888888889,837.9067683141802,2.2438092063809982,0.0,6.066865759011705,-0.2829296522239,-17300.0,0.08598216732749897,0.0,0.0,0.0,0.10606070000000001,0.0,0.0,-0.125,0.0,4
Armenia,ARM,2004,7299.40001858866,28.1078274042853,88.6511611938477,73.0706339919371,6.90990201303095,3164900,15.0275492725386,27.8270946139077,0.25,0.25,0.7601009999999999,0.6607143,0.5357143,0.5,0.3333333333333333,14.967632333450343,3.8304344672623833,6569.26023440631,5731.35346609213,5044.11647826468,27.0867619077105,24.8429527013295,20.8374465760359,86.7833099365234,86.7833099365234,86.7833099365234,80.0513676022426,73.9845018432309,69.8642663925336,4.37657009672654,4.65949974895044,3.29806741743693,3182500.0,3199800.0,3211800.0,14.906275220298,14.8202930529705,14.7064906738869,27.8270946139077,27.8270946139077,27.8270946139077,0.25,0.25,0.29166665,0.25,0.25,0.25,0.8055555999999999,0.6994948999999999,0.70075755,0.6607143,0.6607143,0.4667208,0.5357143,0.5357143,0.51785715,0.5,0.625,0.64583335,0.3333333333333333,0.3333333333333333,0.3587962962962963,6533.337906362366,5846.62768955031,26.67918067110843,24.51779774769756,87.40592702229816,87.01045837402341,75.70216781247021,73.84082001145617,5.315323952902644,4.938894486376094,3182400.0,3196020.0,14.918039181935699,14.82217281642898,27.8270946139077,27.8270946139077,0.25,0.27499998999999997,0.25,0.25,0.7550505,0.73358585,0.6607143,0.5443182,0.5357143,0.5250000100000001,0.5416666666666666,0.58750001,0.3333333333333333,0.3439814814814815,730.13978418235,1.0210654965747992,1.867851257324304,-6.980733610305506,2.5333319163044106,-17600.0,0.12127405224060084,0.0,0.0,0.0,-0.04545460000000001,0.0,0.0,0.0,0.0,4
